customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00525,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.4,4678.63,No
CUST-00526,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,62.06,413.56,No
CUST-00527,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.65,5171.28,No
CUST-00528,Female,0,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,49.43,3555.39,No
CUST-00529,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),64.53,961.53,No
CUST-00530,Male,0,No,No,59,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.83,4945.95,No
CUST-00531,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.49,2037.35,No
CUST-00532,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,61.19,3780.03,No
CUST-00533,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,49.21,1503.29,No
CUST-00534,Male,0,Yes,Yes,56,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.5,2945.24,No
CUST-00535,Female,0,No,No,64,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,49.94,3129.73,Yes
CUST-00536,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,77.82,595.61,No
CUST-00537,Male,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,72.92,2664.97,No
CUST-00538,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.96,3765.85,No
CUST-00539,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,18.25,No
CUST-00540,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.12,4632.53,Yes
CUST-00541,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.52,238.44,No
CUST-00542,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.06,4688.6,No
CUST-00543,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,75.32,4240.71,No
CUST-00544,Male,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.21,2233.1,No
CUST-00545,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,43.69,398.09,No
CUST-00546,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,78.94,274.88,No
CUST-00547,Female,1,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,457.8,Yes
CUST-00548,Female,0,No,Yes,5,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.9,413.36,Yes
CUST-00549,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,58.55,1041.77,Yes
CUST-00550,Male,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.05,4693.89,No
CUST-00551,Female,1,No,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.94,2463.22,Yes
CUST-00552,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.32,4439.04,Yes
CUST-00553,Female,0,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.14,1633.63,Yes
CUST-00554,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.92,4395.33,No
CUST-00555,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,90.27,90.27,No
CUST-00556,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),67.76,2517.61,No
CUST-00557,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.98,2625.08,No
CUST-00558,Female,0,No,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),77.0,679.1,No
CUST-00559,Female,1,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.32,2513.88,No
CUST-00560,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.76,202.08,No
CUST-00561,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.41,615.49,No
CUST-00562,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,52.51,3075.95,No
CUST-00563,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,88.45,394.59,No
CUST-00564,Female,0,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,68.23,2191.71,No
CUST-00565,Female,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.53,5323.48,No
CUST-00566,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,111.43,Yes
CUST-00567,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,44.87,374.86,No
CUST-00568,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.96,1377.59,Yes
CUST-00569,Male,1,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,88.1,No
CUST-00570,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.29,432.97,Yes
CUST-00571,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,65.63,1814.61,No
CUST-00572,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,79.85,2438.16,Yes
CUST-00573,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,79.41,1153.3,No
CUST-00574,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,89.54,5372.28,No
CUST-00575,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.08,310.82,No
CUST-00576,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.02,4155.99,Yes
CUST-00577,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.92,111.3,No
CUST-00578,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.75,787.04,No
CUST-00579,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,58.49,1322.82,No
CUST-00580,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.03,3709.98,No
CUST-00581,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.37,107.24,No
CUST-00582,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.42,328.42,No
CUST-00583,Female,0,Yes,No,52,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),72.06,3728.51,No
CUST-00584,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,82.86,4771.71,No
CUST-00585,Male,0,No,No,65,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.49,4843.29,No
CUST-00586,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.41,3772.83,No
CUST-00587,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),39.54,2360.47,No
CUST-00588,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.36,225.82,No
CUST-00589,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,80.37,2038.68,No
CUST-00590,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.11,4399.98,No
CUST-00591,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.22,3402.56,Yes
CUST-00592,Male,0,No,Yes,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.21,5987.86,No
CUST-00593,Female,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,123.04,No
CUST-00594,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,55.14,1010.75,No
CUST-00595,Female,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,1089.13,No
CUST-00596,Male,0,No,No,33,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.38,2544.37,No
CUST-00597,Male,1,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.38,104.73,No
CUST-00598,Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,82.94,5088.36,No
CUST-00599,Female,0,No,No,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,59.18,3120.37,No
CUST-00600,Male,0,Yes,Yes,6,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,69.16,355.39,No
CUST-00601,Female,1,No,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,44.54,132.4,Yes
CUST-00602,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),67.1,4587.15,No
CUST-00603,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,73.25,637.13,No
CUST-00604,Male,0,No,No,63,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,78.39,4869.13,No
CUST-00605,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.97,150.18,Yes
CUST-00606,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,77.86,235.41,Yes
CUST-00607,Female,0,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.36,979.84,No
CUST-00608,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,90.27,5808.75,Yes
CUST-00609,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.96,4316.57,Yes
CUST-00610,Male,1,No,Yes,49,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.37,3270.75,No
CUST-00611,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),102.99,6004.64,No
CUST-00612,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,109.84,497.28,No
CUST-00613,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,62.0,Yes
CUST-00614,Female,0,Yes,No,27,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.87,1849.76,No
CUST-00615,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.38,226.42,No
CUST-00616,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,66.71,150.77,No
CUST-00617,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.8,867.36,Yes
CUST-00618,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,60.01,449.41,No
CUST-00619,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.96,672.01,Yes
CUST-00620,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.97,165.06,No
CUST-00621,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,84.03,No
CUST-00622,Male,0,No,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.71,2789.73,No
CUST-00623,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,18.25,No
CUST-00624,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,75.4,Yes
CUST-00625,Female,1,No,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,76.21,2317.86,No
CUST-00626,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.04,4529.5,No
CUST-00627,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.03,607.43,No
CUST-00628,Male,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,59.99,2856.71,No
CUST-00629,Male,1,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,73.08,2337.29,Yes
CUST-00630,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,72.44,306.76,No
CUST-00631,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,58.23,2049.14,No
CUST-00632,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,20.0,No
CUST-00633,Male,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.08,428.35,No
CUST-00634,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.67,702.39,No
CUST-00635,Female,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,72.86,3078.69,No
CUST-00636,Male,1,No,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),94.15,4247.42,No
CUST-00637,Male,0,No,No,56,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.39,3613.19,No
CUST-00638,Female,1,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),79.07,1695.69,Yes
CUST-00639,Female,0,No,No,59,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,46.62,2739.0,No
CUST-00640,Female,0,Yes,Yes,59,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),39.66,2338.42,No
CUST-00641,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.66,3693.69,No
CUST-00642,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,96.47,6182.1,No
CUST-00643,Male,1,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.15,5680.31,No
CUST-00644,Female,0,No,No,63,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,60.45,3760.21,No
CUST-00645,Male,0,No,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.85,6397.87,No
CUST-00646,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.23,3419.98,No
CUST-00647,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.79,918.36,No
CUST-00648,Female,0,Yes,No,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.37,2362.49,No
CUST-00649,Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.19,4452.69,No
CUST-00650,Male,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.24,43.13,Yes
CUST-00651,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.7,2995.34,No
CUST-00652,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,981.12,No
CUST-00653,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.2,1514.52,No
CUST-00654,Female,1,No,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.22,3924.78,Yes
CUST-00655,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.44,220.87,Yes
CUST-00656,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.62,902.58,No
CUST-00657,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.84,708.34,No
CUST-00658,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.04,119.57,No
CUST-00659,Female,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),87.0,3413.22,No
CUST-00660,Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),77.36,607.2,Yes
CUST-00661,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,1266.37,No
CUST-00662,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.43,3541.33,No
CUST-00663,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,46.36,572.08,No
CUST-00664,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,73.59,4798.35,No
CUST-00665,Male,0,Yes,No,56,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.11,3037.07,No
CUST-00666,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),66.63,2044.61,No
CUST-00667,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.25,804.76,Yes
CUST-00668,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.26,2917.43,No
CUST-00669,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,251.29,No
CUST-00670,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),85.04,3217.35,No
CUST-00671,Female,1,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.5,690.5,No
